gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
HRS04_RS20045,bcsF,4119102,+,HRS04_RS20050,bcsG,4119098,+,-4,Solapado,True
HRS04_RS20050,bcsG,4120778,+,HRS04_RS20055,,4120864,-,86,Cercano (50-100 pb),False
HRS04_RS20055,,4120972,-,HRS04_RS20060,,4121347,-,375,Normal (200-500 pb),True
HRS04_RS20060,,4121455,-,HRS04_RS20065,,4121830,-,375,Normal (200-500 pb),True
HRS04_RS20065,,4121938,-,HRS04_RS20070,yhjV,4122413,+,475,Normal (200-500 pb),False
HRS04_RS20070,yhjV,4123685,+,HRS04_RS20075,dppF,4123714,-,29,Muy cercano (< 50 pb),False
HRS04_RS20075,dppF,4124719,-,HRS04_RS20080,dppD,4124715,-,-4,Solapado,True
HRS04_RS20080,dppD,4125699,-,HRS04_RS20085,dppC,4125709,-,10,Muy cercano (< 50 pb),True
HRS04_RS20085,dppC,4126612,-,HRS04_RS20090,dppB,4126621,-,9,Muy cercano (< 50 pb),True
HRS04_RS20090,dppB,4127641,-,HRS04_RS20095,dppA,4127791,-,150,Moderado (100-200 pb),True
HRS04_RS20095,dppA,4129399,-,HRS04_RS20110,eptB,4130479,-,1080,Grande (> 500 pb),True
HRS04_RS20110,eptB,4132171,-,HRS04_RS20115,yhjX,4132494,-,323,Normal (200-500 pb),True
HRS04_RS20115,yhjX,4133703,-,HRS04_RS20120,yhjY,4133931,-,228,Normal (200-500 pb),True
HRS04_RS20120,yhjY,4134630,-,HRS04_RS20125,tag,4134787,+,157,Moderado (100-200 pb),False
HRS04_RS20125,tag,4135351,+,HRS04_RS20130,yiaC,4135347,+,-4,Solapado,True
HRS04_RS20130,yiaC,4135788,+,HRS04_RS20135,bisC,4135756,-,-32,Solapado,False
HRS04_RS20135,bisC,4138090,-,HRS04_RS20140,yiaD,4138242,+,152,Moderado (100-200 pb),False
HRS04_RS20140,yiaD,4138902,+,HRS04_RS20145,ghrB,4139005,+,103,Moderado (100-200 pb),True
HRS04_RS20145,ghrB,4139980,+,HRS04_RS20150,yiaF,4140029,-,49,Muy cercano (< 50 pb),False
HRS04_RS20150,yiaF,4140740,-,HRS04_RS20155,yiaG,4141173,+,433,Normal (200-500 pb),False
HRS04_RS20155,yiaG,4141464,+,HRS04_RS20160,cspE,4141744,+,280,Normal (200-500 pb),True
HRS04_RS20160,cspE,4141957,+,HRS04_RS20165,,4142096,+,139,Moderado (100-200 pb),True
HRS04_RS20165,,4142156,+,HRS04_RS20170,hokA,4142144,-,-12,Solapado,False
HRS04_RS20170,hokA,4142297,-,HRS04_RS20175,glyS,4142622,-,325,Normal (200-500 pb),True
HRS04_RS20175,glyS,4144692,-,HRS04_RS20180,glyQ,4144701,-,9,Muy cercano (< 50 pb),True
HRS04_RS20180,glyQ,4145613,-,HRS04_RS20185,ysaB,4145707,-,94,Cercano (50-100 pb),True
HRS04_RS20185,ysaB,4146007,-,HRS04_RS20190,wecH,4146181,+,174,Moderado (100-200 pb),False
HRS04_RS20190,wecH,4147177,+,HRS04_RS20195,yiaA,4147218,-,41,Muy cercano (< 50 pb),False
HRS04_RS20195,yiaA,4147656,-,HRS04_RS20200,yiaB,4147701,-,45,Muy cercano (< 50 pb),True
HRS04_RS20200,yiaB,4148043,-,HRS04_RS20205,xylB,4148211,-,168,Moderado (100-200 pb),True
HRS04_RS20205,xylB,4149666,-,HRS04_RS20210,xylA,4149737,-,71,Cercano (50-100 pb),True
HRS04_RS20210,xylA,4151060,-,HRS04_RS20215,xylF,4151425,+,365,Normal (200-500 pb),False
HRS04_RS20215,xylF,4152418,+,HRS04_RS20220,xylG,4152495,+,77,Cercano (50-100 pb),True
HRS04_RS20220,xylG,4154037,+,HRS04_RS20225,xylH,4154014,+,-23,Solapado,True
HRS04_RS20225,xylH,4155196,+,HRS04_RS20230,xylR,4155273,+,77,Cercano (50-100 pb),True
HRS04_RS20230,xylR,4156452,+,HRS04_RS20235,bax,4156559,-,107,Moderado (100-200 pb),False
HRS04_RS20235,bax,4157384,-,HRS04_RS20240,malS,4157703,+,319,Normal (200-500 pb),False
HRS04_RS20240,malS,4159734,+,HRS04_RS20245,avtA,4159911,+,177,Moderado (100-200 pb),True
HRS04_RS20245,avtA,4161165,+,HRS04_RS20250,ysaA,4161316,-,151,Moderado (100-200 pb),False
HRS04_RS20250,ysaA,4161790,-,HRS04_RS20255,yiaJ,4161891,-,101,Moderado (100-200 pb),True
HRS04_RS20255,yiaJ,4162740,-,HRS04_RS20260,yiaK,4162940,+,200,Normal (200-500 pb),False
HRS04_RS20260,yiaK,4163939,+,HRS04_RS20265,,4163950,+,11,Muy cercano (< 50 pb),True
HRS04_RS20265,,4164076,+,HRS04_RS20270,,4164128,+,52,Cercano (50-100 pb),True
HRS04_RS20270,,4164826,+,HRS04_RS20275,,4164840,+,14,Muy cercano (< 50 pb),True
HRS04_RS20275,,4165194,+,HRS04_RS20280,yiaM,4165311,+,117,Moderado (100-200 pb),True
HRS04_RS20280,yiaM,4165785,+,HRS04_RS20285,yiaN,4165787,+,2,Muy cercano (< 50 pb),True
HRS04_RS20285,yiaN,4167065,+,HRS04_RS20290,yiaO,4167077,+,12,Muy cercano (< 50 pb),True
HRS04_RS20290,yiaO,4168064,+,HRS04_RS20295,lyxK,4168067,+,3,Muy cercano (< 50 pb),True
HRS04_RS20295,lyxK,4169564,+,HRS04_RS20300,ulaD,4169560,+,-4,Solapado,True
HRS04_RS20300,ulaD,4170223,+,HRS04_RS20305,sgbU,4170215,+,-8,Solapado,True
HRS04_RS20305,sgbU,4171076,+,HRS04_RS20310,araD,4171069,+,-7,Solapado,True
HRS04_RS20310,araD,4171765,+,HRS04_RS20315,,4171796,-,31,Muy cercano (< 50 pb),False
HRS04_RS20315,,4171898,-,HRS04_RS20320,,4171901,+,3,Muy cercano (< 50 pb),False
HRS04_RS20320,,4172090,+,HRS04_RS20325,yiaT,4172111,-,21,Muy cercano (< 50 pb),False
HRS04_RS20325,yiaT,4172852,-,HRS04_RS20330,yiaU,4172975,+,123,Moderado (100-200 pb),False
HRS04_RS20330,yiaU,4173950,+,HRS04_RS20335,yiaV,4173946,-,-4,Solapado,False
HRS04_RS20335,yiaV,4175083,-,HRS04_RS20340,yiaW,4175088,-,5,Muy cercano (< 50 pb),True
HRS04_RS20340,yiaW,4175412,-,HRS04_RS20345,,4175594,+,182,Moderado (100-200 pb),False
HRS04_RS20345,,4175738,+,HRS04_RS20350,aldB,4175956,-,218,Normal (200-500 pb),False
HRS04_RS20350,aldB,4177495,-,HRS04_RS20355,yiaY,4177659,-,164,Moderado (100-200 pb),True
HRS04_RS20355,yiaY,4178811,-,HRS04_RS20360,selB,4179000,-,189,Moderado (100-200 pb),True
HRS04_RS20360,selB,4180845,-,HRS04_RS20365,selA,4180841,-,-4,Solapado,True
HRS04_RS20365,selA,4182233,-,HRS04_RS20370,yibF,4182330,-,97,Cercano (50-100 pb),True
HRS04_RS20370,yibF,4182939,-,HRS04_RS20375,rhsB,4183167,+,228,Normal (200-500 pb),False
HRS04_RS20375,rhsB,4187403,+,HRS04_RS20380,yhhH,4187374,+,-29,Solapado,True
HRS04_RS20380,yhhH,4187758,+,HRS04_RS20385,yibA,4187862,+,104,Moderado (100-200 pb),True
HRS04_RS20385,yibA,4188705,+,HRS04_RS20390,,4188734,+,29,Muy cercano (< 50 pb),True
HRS04_RS20390,,4189691,+,HRS04_RS20395,yibG,4189702,+,11,Muy cercano (< 50 pb),True
HRS04_RS20395,yibG,4190164,+,HRS04_RS20400,,4190197,+,33,Muy cercano (< 50 pb),True
HRS04_RS20400,,4190416,+,HRS04_RS20405,,4190787,+,371,Normal (200-500 pb),True
HRS04_RS20405,,4191308,+,HRS04_RS20410,yibH,4191767,-,459,Normal (200-500 pb),False
HRS04_RS20410,yibH,4192904,-,HRS04_RS20415,yibI,4192906,-,2,Muy cercano (< 50 pb),True
HRS04_RS20415,yibI,4193269,-,HRS04_RS20420,mtlA,4193805,+,536,Grande (> 500 pb),False
HRS04_RS20420,mtlA,4195719,+,HRS04_RS20425,mtlD,4195948,+,229,Normal (200-500 pb),True
HRS04_RS20425,mtlD,4197097,+,HRS04_RS20430,mtlR,4197096,+,-1,Solapado,True
HRS04_RS20430,mtlR,4197684,+,HRS04_RS20435,yibT,4197695,-,11,Muy cercano (< 50 pb),False
HRS04_RS20435,yibT,4197905,-,HRS04_RS20440,yibL,4198189,+,284,Normal (200-500 pb),False
HRS04_RS20440,yibL,4198552,+,HRS04_RS20445,,4199095,+,543,Grande (> 500 pb),True
HRS04_RS20445,,4199779,+,HRS04_RS20450,ehaG,4199822,+,43,Muy cercano (< 50 pb),True
HRS04_RS20450,ehaG,4204673,+,HRS04_RS20455,lldP,4205041,+,368,Normal (200-500 pb),True
HRS04_RS20455,lldP,4206697,+,HRS04_RS20460,lldR,4206696,+,-1,Solapado,True
HRS04_RS20460,lldR,4207473,+,HRS04_RS20465,lldD,4207469,+,-4,Solapado,True
HRS04_RS20465,lldD,4208660,+,HRS04_RS20470,trmL,4208845,+,185,Moderado (100-200 pb),True
HRS04_RS20470,trmL,4209319,+,HRS04_RS20475,cysE,4209371,-,52,Cercano (50-100 pb),False
HRS04_RS20475,cysE,4210193,-,HRS04_RS20480,gpsA,4210272,-,79,Cercano (50-100 pb),True
HRS04_RS20480,gpsA,4211292,-,HRS04_RS20485,secB,4211291,-,-1,Solapado,True
HRS04_RS20485,secB,4211759,-,HRS04_RS20490,grxC,4211821,-,62,Cercano (50-100 pb),True
HRS04_RS20490,grxC,4212073,-,HRS04_RS20495,yibN,4212214,-,141,Moderado (100-200 pb),True
HRS04_RS20495,yibN,4212646,-,HRS04_RS20500,gpmM,4212890,+,244,Normal (200-500 pb),False
HRS04_RS20500,gpmM,4214435,+,HRS04_RS20505,envC,4214468,+,33,Muy cercano (< 50 pb),True
HRS04_RS20505,envC,4215728,+,HRS04_RS20510,yibQ,4215731,+,3,Muy cercano (< 50 pb),True
HRS04_RS20510,yibQ,4216691,+,HRS04_RS20515,waaH,4216677,-,-14,Solapado,False
HRS04_RS20515,waaH,4217712,-,HRS04_RS20520,tdh,4217950,-,238,Normal (200-500 pb),True
HRS04_RS20520,tdh,4218976,-,HRS04_RS20525,kbl,4218985,-,9,Muy cercano (< 50 pb),True
HRS04_RS20525,kbl,4220182,-,HRS04_RS20530,yibB,4220456,-,274,Normal (200-500 pb),True
HRS04_RS20530,yibB,4221314,-,HRS04_RS20535,rfaD,4221617,+,303,Normal (200-500 pb),False
HRS04_RS20535,rfaD,4222550,+,HRS04_RS20540,rfaF,4222559,+,9,Muy cercano (< 50 pb),True
HRS04_RS20540,rfaF,4223606,+,HRS04_RS20545,rfaC,4223609,+,3,Muy cercano (< 50 pb),True
HRS04_RS20545,rfaC,4224602,+,HRS04_RS20550,rfaL,4224598,+,-4,Solapado,True
HRS04_RS20550,rfaL,4225807,+,HRS04_RS20555,,4225842,-,35,Muy cercano (< 50 pb),False
HRS04_RS20555,,4226985,-,HRS04_RS20560,,4226993,-,8,Muy cercano (< 50 pb),True
HRS04_RS20560,,4228007,-,HRS04_RS20565,rfaY,4228031,-,24,Muy cercano (< 50 pb),True
HRS04_RS20565,rfaY,4228739,-,HRS04_RS20570,waaO,4228764,-,25,Muy cercano (< 50 pb),True
HRS04_RS20570,waaO,4229772,-,HRS04_RS20575,rfaP,4229814,-,42,Muy cercano (< 50 pb),True
HRS04_RS20575,rfaP,4230612,-,HRS04_RS20580,waaG,4230604,-,-8,Solapado,True
HRS04_RS20580,waaG,4231729,-,HRS04_RS20585,rfaQ,4231725,-,-4,Solapado,True
HRS04_RS20585,rfaQ,4232784,-,HRS04_RS20590,waaA,4233196,+,412,Normal (200-500 pb),False
HRS04_RS20590,waaA,4234474,+,HRS04_RS20595,coaD,4234481,+,7,Muy cercano (< 50 pb),True
HRS04_RS20595,coaD,4234961,+,HRS04_RS20600,mutM,4234999,-,38,Muy cercano (< 50 pb),False
HRS04_RS20600,mutM,4235809,-,HRS04_RS20605,rpmG,4235906,-,97,Cercano (50-100 pb),True
HRS04_RS20605,rpmG,4236074,-,HRS04_RS20610,rpmB,4236094,-,20,Muy cercano (< 50 pb),True
HRS04_RS20610,rpmB,4236331,-,HRS04_RS20615,radC,4236547,-,216,Normal (200-500 pb),True
HRS04_RS20615,radC,4237216,-,HRS04_RS20620,coaBC,4237387,+,171,Moderado (100-200 pb),False
HRS04_RS20620,coaBC,4238608,+,HRS04_RS20625,dut,4238585,+,-23,Solapado,True
HRS04_RS20625,dut,4239044,+,HRS04_RS20630,slmA,4239150,+,106,Moderado (100-200 pb),True
HRS04_RS20630,slmA,4239747,+,HRS04_RS20635,pyrE,4239783,-,36,Muy cercano (< 50 pb),False
HRS04_RS20635,pyrE,4240425,-,HRS04_RS20640,rph,4240490,-,65,Cercano (50-100 pb),True
HRS04_RS20640,rph,4241207,-,HRS04_RS20645,yicC,4241333,+,126,Moderado (100-200 pb),False
HRS04_RS20645,yicC,4242197,+,HRS04_RS20650,dinD,4242417,+,220,Normal (200-500 pb),True
HRS04_RS20650,dinD,4243242,+,HRS04_RS20655,yicG,4243533,+,291,Normal (200-500 pb),True
HRS04_RS20655,yicG,4244151,+,HRS04_RS20660,ligB,4244147,-,-4,Solapado,False
HRS04_RS20660,ligB,4245830,-,HRS04_RS20665,gmk,4246087,+,257,Normal (200-500 pb),False
HRS04_RS20665,gmk,4246711,+,HRS04_RS20670,rpoZ,4246765,+,54,Cercano (50-100 pb),True
HRS04_RS20670,rpoZ,4247041,+,HRS04_RS20675,spoT,4247059,+,18,Muy cercano (< 50 pb),True
HRS04_RS20675,spoT,4249168,+,HRS04_RS20680,trmH,4249174,+,6,Muy cercano (< 50 pb),True
HRS04_RS20680,trmH,4249864,+,HRS04_RS20685,recG,4249869,+,5,Muy cercano (< 50 pb),True
HRS04_RS20685,recG,4251951,+,HRS04_RS20690,,4251935,-,-16,Solapado,False
HRS04_RS20690,,4252802,-,HRS04_RS20695,gltS,4252804,-,2,Muy cercano (< 50 pb),True
HRS04_RS20695,gltS,4254010,-,HRS04_RS20700,xanP,4254289,+,279,Normal (200-500 pb),False
HRS04_RS20700,xanP,4255681,+,HRS04_RS20705,yicH,4255801,+,120,Moderado (100-200 pb),True
HRS04_RS20705,yicH,4257511,+,HRS04_RS20710,yicI,4257563,-,52,Cercano (50-100 pb),False
HRS04_RS20710,yicI,4259882,-,HRS04_RS20715,yicJ,4259891,-,9,Muy cercano (< 50 pb),True
HRS04_RS20715,yicJ,4261274,-,HRS04_RS20725,rhuM,4261739,+,465,Normal (200-500 pb),False
HRS04_RS20725,rhuM,4261901,+,HRS04_RS20730,setC,4262297,+,396,Normal (200-500 pb),True
HRS04_RS20730,setC,4263481,+,HRS04_RS20735,yicL,4263591,+,110,Moderado (100-200 pb),True
HRS04_RS20735,yicL,4264515,+,HRS04_RS20740,nlpA,4264518,-,3,Muy cercano (< 50 pb),False
HRS04_RS20740,nlpA,4265337,-,HRS04_RS20745,yicS,4265558,+,221,Normal (200-500 pb),False
HRS04_RS20745,yicS,4265852,+,HRS04_RS20750,nepI,4265892,-,40,Muy cercano (< 50 pb),False
HRS04_RS20750,nepI,4267083,-,HRS04_RS20755,yicN,4267293,-,210,Normal (200-500 pb),True
HRS04_RS20755,yicN,4267746,-,HRS04_RS20760,adeQ,4267798,-,52,Cercano (50-100 pb),True
HRS04_RS20760,adeQ,4269133,-,HRS04_RS20765,adeD,4269307,+,174,Moderado (100-200 pb),False
HRS04_RS20765,adeD,4271066,+,HRS04_RS20770,uhpT,4271110,-,44,Muy cercano (< 50 pb),False
HRS04_RS20770,uhpT,4272502,-,HRS04_RS20775,uhpC,4272639,-,137,Moderado (100-200 pb),True
HRS04_RS20775,uhpC,4273959,-,HRS04_RS20780,uhpB,4273968,-,9,Muy cercano (< 50 pb),True
HRS04_RS20780,uhpB,4275471,-,HRS04_RS20785,uhpA,4275470,-,-1,Solapado,True
HRS04_RS20785,uhpA,4276061,-,HRS04_RS20790,ilvN,4276135,-,74,Cercano (50-100 pb),True
HRS04_RS20790,ilvN,4276426,-,HRS04_RS20795,ilvB,4276429,-,3,Muy cercano (< 50 pb),True
HRS04_RS20795,ilvB,4278118,-,HRS04_RS20800,ivbL,4278223,-,105,Moderado (100-200 pb),True
HRS04_RS20800,ivbL,4278322,-,HRS04_RS20805,tisB,4278886,+,564,Grande (> 500 pb),False
HRS04_RS20805,tisB,4278976,+,HRS04_RS20810,ysdE,4279238,-,262,Normal (200-500 pb),False
HRS04_RS20810,ysdE,4279313,-,HRS04_RS20815,emrD,4279394,+,81,Cercano (50-100 pb),False
HRS04_RS20815,emrD,4280579,+,HRS04_RS20820,yidF,4280586,-,7,Muy cercano (< 50 pb),False
HRS04_RS20820,yidF,4281084,-,HRS04_RS20825,yidG,4281080,-,-4,Solapado,True
HRS04_RS20825,yidG,4281443,-,HRS04_RS20830,yidH,4281432,-,-11,Solapado,True
HRS04_RS20830,yidH,4281780,-,HRS04_RS20835,yidI,4281889,+,109,Moderado (100-200 pb),False
HRS04_RS20835,yidI,4282339,+,HRS04_RS20840,yidJ,4282385,-,46,Muy cercano (< 50 pb),False
HRS04_RS20840,yidJ,4283879,-,HRS04_RS20845,yidK,4283875,-,-4,Solapado,True
HRS04_RS20845,yidK,4285591,-,HRS04_RS20850,yidL,4285757,+,166,Moderado (100-200 pb),False
HRS04_RS20850,yidL,4286651,+,HRS04_RS20855,,4286647,-,-4,Solapado,False
HRS04_RS20855,,4287462,-,HRS04_RS20860,,4287461,-,-1,Solapado,True
HRS04_RS20860,,4289078,-,HRS04_RS20865,yidP,4289373,+,295,Normal (200-500 pb),False
HRS04_RS20865,yidP,4290090,+,HRS04_RS20870,yidE,4290086,-,-4,Solapado,False
HRS04_RS20870,yidE,4291748,-,HRS04_RS20875,ibpB,4291944,-,196,Moderado (100-200 pb),True
HRS04_RS20875,ibpB,4292373,-,HRS04_RS20880,ibpA,4292484,-,111,Moderado (100-200 pb),True
HRS04_RS20880,ibpA,4292898,-,HRS04_RS20885,yidQ,4293203,+,305,Normal (200-500 pb),False
HRS04_RS20885,yidQ,4293536,+,HRS04_RS20890,yidR,4293537,-,1,Muy cercano (< 50 pb),False
HRS04_RS20890,yidR,4294752,-,HRS04_RS20895,cbrA,4294852,+,100,Moderado (100-200 pb),False
HRS04_RS20895,cbrA,4295917,+,HRS04_RS20900,dgoT,4295913,-,-4,Solapado,False
HRS04_RS20900,dgoT,4297251,-,HRS04_RS20905,dgoD,4297325,-,74,Cercano (50-100 pb),True
HRS04_RS20905,dgoD,4298474,-,HRS04_RS20910,dgoA,4298470,-,-4,Solapado,True
HRS04_RS20910,dgoA,4299088,-,HRS04_RS20915,dgoK,4299071,-,-17,Solapado,True
HRS04_RS20915,dgoK,4299950,-,HRS04_RS20920,dgoR,4299946,-,-4,Solapado,True
HRS04_RS20920,dgoR,4300636,-,HRS04_RS20925,yidX,4300913,+,277,Normal (200-500 pb),False
HRS04_RS20925,yidX,4301570,+,HRS04_RS20930,yidA,4301615,-,45,Muy cercano (< 50 pb),False
HRS04_RS20930,yidA,4302428,-,HRS04_RS20935,yidB,4302542,-,114,Moderado (100-200 pb),True
HRS04_RS20935,yidB,4302941,-,HRS04_RS20940,gyrB,4303180,-,239,Normal (200-500 pb),True
HRS04_RS20940,gyrB,4305595,-,HRS04_RS20945,recF,4305623,-,28,Muy cercano (< 50 pb),True
HRS04_RS20945,recF,4306697,-,HRS04_RS20950,dnaN,4306696,-,-1,Solapado,True
HRS04_RS20950,dnaN,4307797,-,HRS04_RS20955,dnaA,4307801,-,4,Muy cercano (< 50 pb),True
HRS04_RS20955,dnaA,4309205,-,HRS04_RS20960,,4309501,+,296,Normal (200-500 pb),False
HRS04_RS20960,,4309582,+,HRS04_RS20965,rpmH,4309811,+,229,Normal (200-500 pb),True
HRS04_RS20965,rpmH,4309952,+,HRS04_RS20970,rnpA,4309968,+,16,Muy cercano (< 50 pb),True
HRS04_RS20970,rnpA,4310328,+,HRS04_RS20975,yidD,4310291,+,-37,Solapado,True
HRS04_RS20975,yidD,4310549,+,HRS04_RS20980,yidC,4310551,+,2,Muy cercano (< 50 pb),True
HRS04_RS20980,yidC,4312198,+,HRS04_RS20985,mnmE,4312303,+,105,Moderado (100-200 pb),True
HRS04_RS20985,mnmE,4313668,+,HRS04_RS20990,tnaC,4313910,+,242,Normal (200-500 pb),True
HRS04_RS20990,tnaC,4313985,+,HRS04_RS20995,tnaA,4314205,+,220,Normal (200-500 pb),True
HRS04_RS20995,tnaA,4315621,+,HRS04_RS21000,tnaB,4315711,+,90,Cercano (50-100 pb),True
HRS04_RS21000,tnaB,4316959,+,HRS04_RS21005,mdtL,4317090,+,131,Moderado (100-200 pb),True
HRS04_RS21005,mdtL,4318266,+,HRS04_RS21010,yidZ,4318240,+,-26,Solapado,True
HRS04_RS21010,yidZ,4319200,+,HRS04_RS21015,yieE,4319356,+,156,Moderado (100-200 pb),True
HRS04_RS21015,yieE,4320106,+,HRS04_RS21020,yieF,4320127,+,21,Muy cercano (< 50 pb),True
HRS04_RS21020,yieF,4320694,+,HRS04_RS21025,adeP,4320747,-,53,Cercano (50-100 pb),False
HRS04_RS21025,adeP,4322085,-,HRS04_RS21030,yieH,4322251,+,166,Moderado (100-200 pb),False
HRS04_RS21030,yieH,4322917,+,HRS04_RS21035,cbrB,4322983,+,66,Cercano (50-100 pb),True
HRS04_RS21035,cbrB,4323457,+,HRS04_RS21040,cbrC,4323505,+,48,Muy cercano (< 50 pb),True
HRS04_RS21040,cbrC,4324093,+,HRS04_RS21045,yieK,4324154,-,61,Cercano (50-100 pb),False
HRS04_RS21045,yieK,4324877,-,HRS04_RS21050,yieL,4324891,-,14,Muy cercano (< 50 pb),True
HRS04_RS21050,yieL,4326061,-,HRS04_RS21055,,4326157,+,96,Cercano (50-100 pb),False
HRS04_RS21055,,4326855,+,HRS04_RS21060,bglH,4326848,-,-7,Solapado,False
HRS04_RS21060,bglH,4328480,-,HRS04_RS21065,bglB,4328565,-,85,Cercano (50-100 pb),True
HRS04_RS21065,bglB,4329960,-,HRS04_RS21070,bglF,4329978,-,18,Muy cercano (< 50 pb),True
HRS04_RS21070,bglF,4331856,-,HRS04_RS21075,bglG,4331989,-,133,Moderado (100-200 pb),True
HRS04_RS21075,bglG,4332826,-,HRS04_RS21080,phoU,4333111,-,285,Normal (200-500 pb),True
HRS04_RS21080,phoU,4333837,-,HRS04_RS21085,pstB,4333851,-,14,Muy cercano (< 50 pb),True
HRS04_RS21085,pstB,4334625,-,HRS04_RS21090,pstA,4334715,-,90,Cercano (50-100 pb),True
HRS04_RS21090,pstA,4335606,-,HRS04_RS21095,pstC,4335605,-,-1,Solapado,True
HRS04_RS21095,pstC,4336565,-,HRS04_RS21100,pstS,4336651,-,86,Cercano (50-100 pb),True
HRS04_RS21100,pstS,4337692,-,HRS04_RS21105,lpfD-O113,4337939,-,247,Normal (200-500 pb),True
HRS04_RS21105,lpfD-O113,4339013,-,HRS04_RS21110,lpfC-O113,4339023,-,10,Muy cercano (< 50 pb),True
HRS04_RS21110,lpfC-O113,4341546,-,HRS04_RS21115,lpfB-O113,4341570,-,24,Muy cercano (< 50 pb),True
HRS04_RS21115,lpfB-O113,4342302,-,HRS04_RS21120,lpfA-O113,4342349,-,47,Muy cercano (< 50 pb),True
HRS04_RS21120,lpfA-O113,4342922,-,HRS04_RS21125,,4343712,+,790,Grande (> 500 pb),False
HRS04_RS21125,,4343952,+,HRS04_RS21130,intI2,4344139,-,187,Moderado (100-200 pb),False
HRS04_RS21130,intI2,4345117,-,HRS04_RS21135,dfrA1,4345448,+,331,Normal (200-500 pb),False
HRS04_RS21135,dfrA1,4345922,+,HRS04_RS21140,sat2,4346016,+,94,Cercano (50-100 pb),True
HRS04_RS21140,sat2,4346541,+,HRS04_RS21145,aadA1,4346598,+,57,Cercano (50-100 pb),True
HRS04_RS21145,aadA1,4347387,+,HRS04_RS21150,,4347462,+,75,Cercano (50-100 pb),True
HRS04_RS21150,,4347960,+,HRS04_RS21155,,4348801,+,841,Grande (> 500 pb),True
HRS04_RS21155,,4349179,+,HRS04_RS21160,,4349246,-,67,Cercano (50-100 pb),False
HRS04_RS21160,,4350860,-,HRS04_RS21165,tnpB,4350890,-,30,Muy cercano (< 50 pb),True
HRS04_RS21165,tnpB,4351241,-,HRS04_RS21170,tnpA,4351237,-,-4,Solapado,True
HRS04_RS21170,tnpA,4351663,-,HRS04_RS21175,,4351747,+,84,Cercano (50-100 pb),False
HRS04_RS21175,,4351894,+,HRS04_RS21180,,4351949,-,55,Cercano (50-100 pb),False
HRS04_RS21180,,4353566,-,HRS04_RS21185,,4353566,-,0,Adyacente,True
HRS04_RS21185,,4355093,-,HRS04_RS21190,,4355095,-,2,Muy cercano (< 50 pb),True
HRS04_RS21190,,4356763,-,HRS04_RS21195,,4356759,-,-4,Solapado,True
HRS04_RS21195,,4358868,-,HRS04_RS21200,,4358854,-,-14,Solapado,True
HRS04_RS21200,,4359676,-,HRS04_RS21205,glmS,4359835,-,159,Moderado (100-200 pb),True
HRS04_RS21205,glmS,4361665,-,HRS04_RS21210,glmU,4361826,-,161,Moderado (100-200 pb),True
HRS04_RS21210,glmU,4363197,-,HRS04_RS21215,atpC,4363547,-,350,Normal (200-500 pb),True
HRS04_RS21215,atpC,4363967,-,HRS04_RS21220,atpD,4363987,-,20,Muy cercano (< 50 pb),True
HRS04_RS21220,atpD,4365370,-,HRS04_RS21225,atpG,4365396,-,26,Muy cercano (< 50 pb),True
HRS04_RS21225,atpG,4366260,-,HRS04_RS21230,atpA,4366310,-,50,Cercano (50-100 pb),True
HRS04_RS21230,atpA,4367852,-,HRS04_RS21235,atpH,4367864,-,12,Muy cercano (< 50 pb),True
HRS04_RS21235,atpH,4368398,-,HRS04_RS21240,atpF,4368412,-,14,Muy cercano (< 50 pb),True
HRS04_RS21240,atpF,4368883,-,HRS04_RS21245,atpE,4368944,-,61,Cercano (50-100 pb),True
HRS04_RS21245,atpE,4369184,-,HRS04_RS21250,atpB,4369230,-,46,Muy cercano (< 50 pb),True
HRS04_RS21250,atpB,4370046,-,HRS04_RS21255,atpI,4370054,-,8,Muy cercano (< 50 pb),True
HRS04_RS21255,atpI,4370435,-,HRS04_RS21260,rsmG,4371051,-,616,Grande (> 500 pb),True
HRS04_RS21260,rsmG,4371675,-,HRS04_RS21265,mnmG,4371738,-,63,Cercano (50-100 pb),True
HRS04_RS21265,mnmG,4373628,-,HRS04_RS21270,mioC,4374006,-,378,Normal (200-500 pb),True
HRS04_RS21270,mioC,4374450,-,HRS04_RS21275,asnC,4374539,-,89,Cercano (50-100 pb),True
HRS04_RS21275,asnC,4374998,-,HRS04_RS21280,asnA,4375149,+,151,Moderado (100-200 pb),False
HRS04_RS21280,asnA,4376142,+,HRS04_RS21285,viaA,4376146,-,4,Muy cercano (< 50 pb),False
HRS04_RS21285,viaA,4377598,-,HRS04_RS21290,ravA,4377591,-,-7,Solapado,True
HRS04_RS21290,ravA,4379088,-,HRS04_RS21295,kup,4379310,+,222,Normal (200-500 pb),False
HRS04_RS21295,kup,4381179,+,HRS04_RS21300,rbsD,4381345,+,166,Moderado (100-200 pb),True
HRS04_RS21300,rbsD,4381765,+,HRS04_RS21305,rbsA,4381772,+,7,Muy cercano (< 50 pb),True
HRS04_RS21305,rbsA,4383278,+,HRS04_RS21310,rbsC,4383282,+,4,Muy cercano (< 50 pb),True
HRS04_RS21310,rbsC,4384248,+,HRS04_RS21315,rbsB,4384272,+,24,Muy cercano (< 50 pb),True
